Suburb,Rooms,Type,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Price
Carnegie,2,u,SP,Woodards,2016-07-16 00:00:00.000,11.4,3163,2,1,1,133,71,2011,Glen Eira,588000
Carnegie,2,u,S,Woodards,2016-07-16 00:00:00.000,11.4,3163,2,1,1,0,73,1970,Glen Eira,455000
Carnegie,3,u,SP,Woodards,2016-09-17 00:00:00.000,11.4,3163,3,2,1,283,250,2005,Glen Eira,920000
Carnegie,2,u,S,Property,2016-06-18 00:00:00.000,11.4,3163,2,1,1,103,82,1970,Glen Eira,656000
Kingsville,3,h,SP,Village,2016-08-06 00:00:00.000,7.8,3012,3,2,2,275,145,1920,Maribyrnong,1035000
Kingsville,2,h,S,Jas,2016-05-07 00:00:00.000,7.8,3012,2,1,1,224,89,1915,Maribyrnong,677500
Kingsville,3,h,PI,Chambers,2016-12-10 00:00:00.000,7.8,3012,3,1,1,350,114,1950,Maribyrnong,760000
Kingsville,2,h,S,Village,2016-11-12 00:00:00.000,7.8,3012,2,2,0,84,130,1900,Maribyrnong,730000
Kingsville,2,u,S,hockingstuart,2016-10-15 00:00:00.000,7.8,3012,2,1,1,117,74,2008,Maribyrnong,440000
Kingsville,2,h,SP,Village,2016-09-17 00:00:00.000,7.8,3012,2,1,1,220,219,1890,Maribyrnong,685000
Kingsville,1,u,S,Jas,2017-03-18 00:00:00.000,7.8,3012,1,1,1,0,36,1970,Maribyrnong,210000
Kingsville,3,h,S,Jas,2016-11-19 00:00:00.000,7.8,3012,3,2,0,272,132,1915,Maribyrnong,1340000
Kingsville,4,h,S,Sweeney,2016-11-19 00:00:00.000,7.8,3012,4,2,1,276,4,1948,Maribyrnong,925000
Kingsville,4,h,SP,Jas,2016-09-24 00:00:00.000,7.8,3012,4,2,1,274,172,1910,Maribyrnong,1275000
Kingsville,3,h,SP,Village,2016-09-24 00:00:00.000,7.8,3012,3,1,1,275,100,1920,Maribyrnong,925000
Kingsville,4,h,S,Jas,2016-07-26 00:00:00.000,7.8,3012,3,2,1,343,109,1920,Maribyrnong,1336000
Kingsville,1,u,VB,Greg,2016-07-30 00:00:00.000,7.8,3012,1,1,1,0,38,1960,Maribyrnong,200000
Murrumbeena,4,t,SP,hockingstuart,2017-03-04 00:00:00.000,12.1,3163,4,3,2,286,160,1990,Glen Eira,1100000
Murrumbeena,3,t,S,hockingstuart,2016-06-04 00:00:00.000,12.1,3163,3,2,2,302,172,2000,Glen Eira,1160000
Murrumbeena,3,h,PI,Woodards,2016-06-04 00:00:00.000,12.1,3163,2,1,1,274,107,1925,Glen Eira,820000
Murrumbeena,2,u,S,Buxton,2016-08-06 00:00:00.000,12.1,3163,2,1,1,161,89,1980,Glen Eira,740000
Murrumbeena,3,u,S,Woodards,2016-05-07 00:00:00.000,12.1,3163,3,2,1,277,109,1975,Glen Eira,975000
Murrumbeena,3,h,PI,hockingstuart,2016-05-07 00:00:00.000,12.1,3163,3,1,2,595,130,1957,Glen Eira,1060000
Murrumbeena,2,u,S,Buxton,2016-05-07 00:00:00.000,12.1,3163,2,1,2,275,94,1975,Glen Eira,680000
Murrumbeena,3,h,PI,Woodards,2016-12-10 00:00:00.000,12.1,3163,3,1,2,618,163,1960,Glen Eira,1430000
Murrumbeena,3,h,S,Woodards,2016-11-12 00:00:00.000,12.1,3163,3,2,2,834,168,1954,Glen Eira,1370000
Murrumbeena,2,u,SP,Fletchers,2016-11-12 00:00:00.000,12.1,3163,2,2,2,5289,72,2013,Glen Eira,605000
Murrumbeena,4,h,S,Ray,2016-10-15 00:00:00.000,12.1,3163,4,2,2,660,167,1920,Glen Eira,1610000
Murrumbeena,1,u,S,Gary,2016-06-18 00:00:00.000,12.1,3163,1,1,1,0,37,1966,Glen Eira,256500
Murrumbeena,5,h,PI,Buxton,2016-08-22 00:00:00.000,12.1,3163,5,2,2,683,223,1960,Glen Eira,1300000
Murrumbeena,3,u,SP,Matthew,2016-08-22 00:00:00.000,12.1,3163,3,1,1,181,104,1975,Glen Eira,835000
Murrumbeena,2,h,S,hockingstuart,2016-09-24 00:00:00.000,12.1,3163,2,2,1,293,125,2004,Glen Eira,861500
Murrumbeena,2,u,VB,Beller,2016-09-24 00:00:00.000,12.1,3163,2,2,1,5289,70,2013,Glen Eira,500000
Murrumbeena,4,h,VB,hockingstuart,2017-02-25 00:00:00.000,12.1,3163,4,2,2,557,178,1955,Glen Eira,1400000
Murrumbeena,2,u,S,Anderson,2016-07-26 00:00:00.000,12.1,3163,4,1,1,102,92,1960,Glen Eira,603000
Murrumbeena,3,h,VB,hockingstuart,2016-06-27 00:00:00.000,12.1,3163,3,2,2,506,169,1950,Glen Eira,1100000
Murrumbeena,3,h,S,Gary,2016-11-27 00:00:00.000,12.1,3163,3,2,2,553,138,1960,Glen Eira,1090000
Murrumbeena,4,h,PI,Ray,2016-05-28 00:00:00.000,12.1,3163,4,2,2,990,267,2003,Glen Eira,1800000
Murrumbeena,2,t,S,Buxton,2016-07-30 00:00:00.000,12.1,3163,2,1,1,186,110,1980,Glen Eira,745500
Ormond,3,h,SP,Noel,2016-12-03 00:00:00.000,11.8,3204,3,2,2,650,150,1950,Glen Eira,1401000
Ormond,4,h,PI,Marshall,2016-12-03 00:00:00.000,11.8,3204,4,1,2,903,235,1985,Glen Eira,2250000
Ormond,4,h,S,Buxton,2016-12-03 00:00:00.000,11.8,3204,4,2,2,705,226,1922,Glen Eira,1715000
Ormond,1,u,VB,Ray,2016-02-04 00:00:00.000,11.8,3204,1,1,1,0,36,1960,Glen Eira,250000
Ormond,4,h,S,Buxton,2016-06-04 00:00:00.000,11.8,3204,3,1,1,805,808,1925,Glen Eira,1920000
Ormond,4,h,S,Buxton,2016-08-06 00:00:00.000,11.8,3204,4,2,1,678,162,1920,Glen Eira,1918000
Ormond,3,u,S,hockingstuart,2016-08-06 00:00:00.000,11.8,3204,3,1,1,265,91,1990,Glen Eira,900000
Ormond,3,h,S,hockingstuart,2016-09-10 00:00:00.000,11.8,3204,3,2,2,667,142,1950,Glen Eira,1770000
Ormond,3,t,S,hockingstuart,2016-09-10 00:00:00.000,11.8,3204,3,2,2,326,188,2000,Glen Eira,1250000
Ormond,3,u,S,hockingstuart,2016-11-12 00:00:00.000,11.8,3204,3,2,3,0,93,1970,Glen Eira,822500
Ormond,2,h,S,hockingstuart,2016-11-12 00:00:00.000,11.8,3204,2,1,1,210,90,1996,Glen Eira,810000
Ormond,3,h,S,hockingstuart,2016-11-12 00:00:00.000,11.8,3204,3,1,1,551,156,1940,Glen Eira,1322000
Ormond,4,h,S,Buxton,2016-10-15 00:00:00.000,11.8,3204,4,3,1,718,189,1939,Glen Eira,1845000
Ormond,3,h,S,Marshall,2016-10-15 00:00:00.000,11.8,3204,3,1,2,578,140,1935,Glen Eira,1535000
Ormond,4,h,S,hockingstuart,2016-10-15 00:00:00.000,11.8,3204,4,2,2,691,193,1935,Glen Eira,2005000
Ormond,3,u,S,Woodards,2016-10-15 00:00:00.000,11.8,3204,3,2,1,180,92,1997,Glen Eira,932000
Ormond,4,h,VB,Ray,2016-04-16 00:00:00.000,11.8,3204,4,2,2,862,153,1970,Glen Eira,1500000
Ormond,4,h,SA,Ray,2016-07-16 00:00:00.000,11.8,3204,4,2,2,666,158,1937,Glen Eira,1390000
Ormond,3,h,PI,Buxton,2016-07-16 00:00:00.000,11.8,3204,3,1,1,397,124,1940,Glen Eira,940000
Ormond,1,u,SP,Thomson,2016-09-17 00:00:00.000,11.8,3204,1,1,1,0,36,1970,Glen Eira,296000
Ormond,2,u,S,Gary,2016-11-19 00:00:00.000,11.8,3204,2,1,1,0,52,2011,Glen Eira,475000
Ormond,3,u,PI,Buxton,2016-05-22 00:00:00.000,11.8,3204,3,2,1,238,127,1998,Glen Eira,820000
Ormond,3,u,PI,Buxton,2016-04-23 00:00:00.000,11.8,3204,3,2,1,382,137,1998,Glen Eira,940000
Ormond,3,h,S,Woodards,2017-02-25 00:00:00.000,11.8,3204,3,2,2,0,163,1980,Glen Eira,1470000
Ormond,2,u,PI,Purplebricks,2017-02-25 00:00:00.000,11.8,3204,2,1,1,0,69,1970,Glen Eira,430000
Ormond,1,u,SP,hockingstuart,2016-07-26 00:00:00.000,11.8,3204,1,1,1,0,44,2010,Glen Eira,362000
Ormond,2,u,SA,Stockdale,2016-07-26 00:00:00.000,11.8,3204,2,1,1,0,65,1970,Glen Eira,410000
Ormond,2,h,S,Thomson,2016-11-27 00:00:00.000,11.8,3204,2,1,2,452,105,1930,Glen Eira,1177000
Ormond,2,u,S,Biggin,2016-05-28 00:00:00.000,11.8,3204,2,1,1,94,91,1970,Glen Eira,617500
Ormond,2,u,VB,Besser,2016-08-28 00:00:00.000,11.8,3204,2,1,1,0,68,1970,Glen Eira,405000
West Footscray,6,h,PI,Alexkarbon,2016-12-03 00:00:00.000,8.2,3012,6,3,2,554,199,1940,Maribyrnong,1020000
West Footscray,2,h,S,Village,2016-12-03 00:00:00.000,8.2,3012,2,1,1,444,98,1940,Maribyrnong,912500
West Footscray,4,h,PI,Sweeney,2017-03-04 00:00:00.000,8.2,3012,4,1,1,255,131,1920,Maribyrnong,710000
West Footscray,4,h,S,Sweeney,2017-03-04 00:00:00.000,8.2,3012,4,2,3,390,149,1950,Maribyrnong,837000
West Footscray,4,h,S,Sweeney,2016-06-04 00:00:00.000,8.2,3012,4,2,2,497,179,1980,Maribyrnong,850000
West Footscray,6,u,SP,Sweeney,2016-05-07 00:00:00.000,8.2,3012,4,2,1,0,171,1970,Maribyrnong,520000
West Footscray,3,u,SP,Jas,2016-11-07 00:00:00.000,8.2,3012,2,1,1,0,56,1965,Maribyrnong,347000
West Footscray,2,h,S,hockingstuart,2016-10-08 00:00:00.000,8.2,3012,2,1,2,0,75,1970,Maribyrnong,438000
West Footscray,2,h,S,Sweeney,2016-09-10 00:00:00.000,8.2,3012,2,1,1,80,64,1980,Maribyrnong,415000
West Footscray,3,h,S,Village,2016-09-10 00:00:00.000,8.2,3012,3,1,2,302,125,1938,Maribyrnong,723000
West Footscray,4,u,SP,Sweeney,2016-09-10 00:00:00.000,8.2,3012,4,2,1,0,171,1970,Maribyrnong,530000
West Footscray,3,h,S,Jas,2016-12-10 00:00:00.000,8.2,3012,3,1,2,347,113,1925,Maribyrnong,967000
West Footscray,3,h,S,Brad,2016-12-10 00:00:00.000,8.2,3012,3,1,1,442,123,1950,Maribyrnong,840000
West Footscray,3,h,S,Biggin,2017-02-11 00:00:00.000,8.2,3012,3,1,1,412,162,1980,Maribyrnong,910000
West Footscray,3,h,S,Sweeney,2016-11-12 00:00:00.000,8.2,3012,3,1,3,440,131,1950,Maribyrnong,820000
West Footscray,3,h,S,Brad,2016-08-13 00:00:00.000,8.2,3012,3,1,1,353,360,1925,Maribyrnong,756000
West Footscray,3,t,S,Nelson,2016-10-15 00:00:00.000,8.2,3012,3,1,2,255,148,2001,Maribyrnong,620000
West Footscray,3,h,SP,Sweeney,2016-10-15 00:00:00.000,8.2,3012,3,2,3,336,94,1910,Maribyrnong,875000
West Footscray,4,h,S,Sweeney,2016-09-17 00:00:00.000,8.2,3012,2,1,2,426,144,1930,Maribyrnong,830000
West Footscray,2,u,SP,Biggin,2017-03-18 00:00:00.000,8.2,3012,2,1,1,154,2,2005,Maribyrnong,545000
West Footscray,3,h,S,hockingstuart,2016-11-19 00:00:00.000,8.2,3012,3,1,3,448,96,1925,Maribyrnong,913000
West Footscray,2,h,S,Sweeney,2016-05-22 00:00:00.000,8.2,3012,2,1,2,462,101,1960,Maribyrnong,850000
West Footscray,2,h,S,Village,2016-09-24 00:00:00.000,8.2,3012,3,1,1,267,95,1940,Maribyrnong,770000
West Footscray,2,h,S,Burnham,2016-09-24 00:00:00.000,8.2,3012,2,1,2,161,700,1977,Maribyrnong,495000
West Footscray,3,h,S,Sweeney,2017-02-25 00:00:00.000,8.2,3012,3,1,4,1000,85,1930,Maribyrnong,1575000
West Footscray,1,u,SP,Sweeney,2017-02-25 00:00:00.000,8.2,3012,1,1,1,628,44,1970,Maribyrnong,288000
West Footscray,3,h,SP,Sweeney,2016-07-26 00:00:00.000,8.2,3012,4,1,2,536,113,1925,Maribyrnong,1151500
West Footscray,3,h,S,Biggin,2016-07-26 00:00:00.000,8.2,3012,3,1,2,501,147,1960,Maribyrnong,860000
West Footscray,3,h,S,Jas,2016-06-27 00:00:00.000,8.2,3012,3,1,3,372,96,1920,Maribyrnong,805000
West Footscray,2,h,S,hockingstuart,2016-11-27 00:00:00.000,8.2,3012,2,1,1,0,90,1980,Maribyrnong,450000
West Footscray,2,u,VB,Greg,2016-08-28 00:00:00.000,8.2,3012,2,1,1,781,82,2013,Maribyrnong,420000
West Footscray,3,h,S,Village,2016-07-30 00:00:00.000,8.2,3012,3,1,1,397,127,1960,Maribyrnong,878000
Albion,2,h,SA,Barry,2016-02-04 00:00:00.000,13.9,3020,2,1,2,672,111,1958,Brimbank,765000
Albion,3,h,S,hockingstuart,2017-03-04 00:00:00.000,13.9,3020,3,2,3,628,140,1960,Brimbank,730000
Albion,2,h,S,Bells,2017-03-04 00:00:00.000,13.9,3020,2,1,0,697,94,1970,Brimbank,730000
Albion,3,h,SP,Sweeney,2016-06-04 00:00:00.000,13.9,3020,3,2,2,605,102,1965,Brimbank,593000
Albion,4,h,S,Bells,2016-09-10 00:00:00.000,13.9,3020,4,1,2,837,156,1930,Brimbank,816000
Albion,2,h,SP,Barry,2016-05-22 00:00:00.000,13.9,3020,2,1,1,534,90,1950,Brimbank,600000
Albion,3,h,VB,Sweeney,2016-05-22 00:00:00.000,13.9,3020,3,1,1,697,110,1928,Brimbank,600000
Albion,1,u,S,hockingstuart,2016-08-22 00:00:00.000,13.9,3020,1,1,1,2347,43,1975,Brimbank,185000
Albion,2,t,SP,Barry,2016-09-24 00:00:00.000,13.9,3020,2,1,1,0,78,1970,Brimbank,319000
Albion,3,u,S,Douglas,2017-02-25 00:00:00.000,13.9,3020,3,2,7,420,150,1970,Brimbank,560000
Albion,3,h,S,Barry,2016-11-27 00:00:00.000,13.9,3020,3,1,0,697,153,1920,Brimbank,840000
Brooklyn,2,h,SP,hockingstuart,2017-02-25 00:00:00.000,10.9,3012,2,1,2,191,87,2014,Brimbank,507000
Glen Huntly,3,h,S,Gary,2016-10-08 00:00:00.000,10.4,3163,3,1,2,553,137,1930,Glen Eira,1160000
Glen Huntly,3,h,S,Woodards,2016-09-10 00:00:00.000,10.4,3163,3,2,1,295,176,1930,Glen Eira,1330000
Glen Huntly,2,t,S,Gary,2016-05-22 00:00:00.000,10.4,3163,2,1,1,0,68,1970,Glen Eira,636500
Glen Huntly,5,h,S,Gary,2016-08-22 00:00:00.000,10.4,3163,5,3,2,688,347,1910,Glen Eira,2575000
Glen Huntly,2,t,S,Buxton,2017-02-25 00:00:00.000,10.4,3163,2,1,1,0,78,1970,Glen Eira,710000
Glen Huntly,2,u,S,Gary,2016-07-26 00:00:00.000,10.4,3163,2,1,1,1784,110,1970,Glen Eira,640000
Oakleigh,2,h,PI,Ray,2016-06-04 00:00:00.000,14,3166,2,1,1,0,80,1960,Monash,305000
Oakleigh,2,u,PI,Woodards,2016-05-07 00:00:00.000,14,3166,2,1,1,0,87,2004,Monash,400000
Oakleigh,3,h,PI,Barry,2016-11-07 00:00:00.000,14,3166,3,1,1,670,118,1925,Monash,880000
Oakleigh,3,h,S,Ray,2017-02-11 00:00:00.000,14,3166,3,1,2,602,107,1950,Monash,1045000
Oakleigh,3,u,S,Buxton,2016-10-15 00:00:00.000,14,3166,3,1,2,340,103,1930,Monash,690000
Oakleigh,3,h,SP,Buxton,2016-10-15 00:00:00.000,14,3166,3,2,2,544,146,1970,Monash,1050000
Oakleigh,3,h,SP,Buxton,2016-09-17 00:00:00.000,14,3166,2,1,2,691,140,1950,Monash,865000
Oakleigh,3,h,S,Buxton,2017-03-18 00:00:00.000,14,3166,3,1,2,548,115,1975,Monash,1033000
Oakleigh,2,h,PI,Woodards,2016-05-22 00:00:00.000,14,3166,2,2,2,607,138,1950,Monash,750000
Oakleigh,3,h,S,Ray,2017-02-25 00:00:00.000,14,3166,3,1,2,543,139,1940,Monash,1025000
Oakleigh,3,u,S,Woodards,2016-06-27 00:00:00.000,14,3166,3,2,2,279,95,1930,Monash,633500
Oakleigh,4,h,S,Buxton,2016-06-27 00:00:00.000,14,3166,4,1,2,604,183,1965,Monash,1180000
Oakleigh,3,h,S,Buxton,2016-11-27 00:00:00.000,14,3166,3,1,2,528,112,1930,Monash,1225000
Oakleigh,5,h,PI,Ray,2016-05-28 00:00:00.000,14,3166,5,3,2,695,305,2015,Monash,1600000
Ripponlea,2,t,S,Chisholm,2016-06-27 00:00:00.000,7.4,3185,2,2,1,66,111,2005,Port Phillip,755000
Ripponlea,2,u,S,hockingstuart,2016-05-28 00:00:00.000,7.4,3185,2,1,1,0,74,1971,Port Phillip,520000
Cremorne,2,h,S,hockingstuart,2016-06-04 00:00:00.000,2.5,3121,2,1,2,176,114,1920,Yarra,1000000
Cremorne,1,u,PI,hockingstuart,2016-08-06 00:00:00.000,2.5,3121,1,1,1,0,52,2007,Yarra,425000
Cremorne,3,h,S,Biggin,2016-11-07 00:00:00.000,2.5,3121,3,2,2,324,165,1880,Yarra,1280000
Cremorne,3,h,PI,Biggin,2016-09-10 00:00:00.000,2.5,3121,3,2,2,324,165,1880,Yarra,1475000
Cremorne,2,h,S,Biggin,2016-07-16 00:00:00.000,2.5,3121,2,1,1,131,80,1890,Yarra,1015000
Cremorne,2,h,S,hockingstuart,2016-07-16 00:00:00.000,2.5,3121,2,1,1,125,68,1900,Yarra,930000
Cremorne,3,h,VB,Jellis,2016-06-18 00:00:00.000,2.5,3121,3,2,2,263,166,2016,Yarra,1900000
Cremorne,2,u,S,Jellis,2016-11-19 00:00:00.000,2.5,3121,2,1,1,0,75,2015,Yarra,662500
Cremorne,2,t,S,hockingstuart,2016-09-24 00:00:00.000,2.5,3121,2,1,1,151,151,1998,Yarra,1010000
Cremorne,3,h,S,Biggin,2016-11-27 00:00:00.000,2.5,3121,3,1,1,326,100,1890,Yarra,1300000
Cremorne,3,h,S,Biggin,2016-05-28 00:00:00.000,2.5,3121,2,2,2,138,108,2001,Yarra,1300000
South Kingsville,4,h,S,Sweeney,2016-06-04 00:00:00.000,9.1,3015,5,1,3,669,143,1950,Hobsons Bay,930000
South Kingsville,2,t,SP,Greg,2016-08-06 00:00:00.000,9.1,3015,2,2,1,151,102,2011,Hobsons Bay,650000
South Kingsville,3,h,S,Williams,2016-06-12 00:00:00.000,9.1,3015,3,1,5,669,124,1950,Hobsons Bay,985000
South Kingsville,4,t,SP,Sweeney,2016-04-16 00:00:00.000,9.1,3015,4,3,1,662,265,2016,Hobsons Bay,915000
South Kingsville,3,u,S,Sweeney,2017-02-25 00:00:00.000,9.1,3015,3,1,2,144,92,1980,Hobsons Bay,508000
South Kingsville,2,h,SP,Jas,2016-07-26 00:00:00.000,9.1,3015,2,1,1,78,130,1980,Hobsons Bay,420000
South Kingsville,2,u,S,Sweeney,2016-06-27 00:00:00.000,9.1,3015,2,1,1,126,83,1975,Hobsons Bay,506000
South Kingsville,2,u,VB,Oak,2016-08-28 00:00:00.000,9.1,3015,2,1,1,78,62,1960,Hobsons Bay,380000
South Kingsville,2,t,SP,Williams,2016-08-28 00:00:00.000,9.1,3015,2,1,1,228,100,2000,Hobsons Bay,611000
Strathmore Heights,4,h,S,Nelson,2016-09-10 00:00:00.000,12.5,3041,4,2,2,697,277,2012,Moonee Valley,1260000
Strathmore Heights,4,h,S,Nelson,2016-11-12 00:00:00.000,12.5,3041,4,3,2,528,192,1966,Moonee Valley,931999
Travancore,3,h,S,Jellis,2016-08-13 00:00:00.000,5.3,3032,3,2,1,337,153,1930,Moonee Valley,1257000
Travancore,4,h,SP,Nelson,2016-10-15 00:00:00.000,5.3,3032,4,2,1,621,192,1900,Moonee Valley,1562000
Travancore,4,h,VB,Nelson,2016-05-22 00:00:00.000,5.3,3032,3,3,2,650,242,1925,Moonee Valley,1740000
Travancore,2,u,SP,Ray,2016-05-28 00:00:00.000,5.3,3032,2,1,1,0,51,2012,Moonee Valley,315000
Caulfield East,5,h,S,Gary,2016-07-16 00:00:00.000,9.3,3145,5,2,1,521,208,1915,Glen Eira,1335000
Seaholme,5,h,S,Greg,2016-09-17 00:00:00.000,12.7,3018,5,3,6,705,313,2005,Hobsons Bay,1415000
Keilor Park,3,h,S,Nelson,2016-10-08 00:00:00.000,14.5,3042,3,1,1,696,132,1975,Brimbank,720000
Keilor Park,2,t,S,Nelson,2016-09-10 00:00:00.000,14.5,3042,2,1,1,161,100,2010,Brimbank,380000
Keilor Park,3,u,S,Barry,2016-11-12 00:00:00.000,14.5,3042,3,1,1,255,132,1991,Brimbank,501000
Keilor Park,3,h,SP,Brad,2016-06-18 00:00:00.000,14.5,3042,3,1,1,695,141,1970,Brimbank,722000
Keilor Park,4,t,S,Barry,2016-05-22 00:00:00.000,14.5,3042,4,3,1,308,174,1970,Brimbank,746000
Keilor Park,3,u,S,Nelson,2016-06-27 00:00:00.000,14.5,3042,3,1,1,166,136,1999,Brimbank,455000
Keilor Park,4,t,S,Barry,2016-11-27 00:00:00.000,14.5,3042,4,2,1,231,146,2013,Brimbank,600000
Keilor Park,3,h,S,Nelson,2016-11-27 00:00:00.000,14.5,3042,3,1,1,338,107,1960,Brimbank,575000
Keilor Park,3,h,S,Nelson,2016-05-28 00:00:00.000,14.5,3042,3,2,2,554,129,1980,Brimbank,566000
Gardenvale,3,h,PI,Nick,2017-02-11 00:00:00.000,9.8,3185,3,2,2,236,193,2004,Glen Eira,1250000
Gardenvale,2,u,SP,Biggin,2016-05-14 00:00:00.000,9.8,3185,2,1,1,0,65,1970,Glen Eira,393000
Gardenvale,2,u,S,Biggin,2016-11-19 00:00:00.000,9.8,3185,2,1,1,0,75,1960,Glen Eira,595000
Gardenvale,4,h,S,hockingstuart,2016-08-28 00:00:00.000,9.8,3185,4,3,3,474,230,2010,Glen Eira,2200000
Princes Hill,4,h,S,Nelson,2016-05-28 00:00:00.000,3.7,3054,4,2,1,256,156,1890,Yarra,1908000
Richmond,2,u,S,hockingstuart,2016-09-03 00:00:00.000,2.6,3121,2,1,2,0,85,1997,Yarra,795250
Richmond,2,u,S,Biggin,2016-09-03 00:00:00.000,2.6,3121,2,1,1,0,75,2001,Yarra,582000
Richmond,1,u,S,Biggin,2016-12-03 00:00:00.000,2.6,3121,1,1,1,502,38,1950,Yarra,370000
Richmond,1,u,SP,Biggin,2017-03-04 00:00:00.000,2.6,3121,1,1,1,8223,57,2012,Yarra,421000
Richmond,5,h,SP,Jellis,2017-03-04 00:00:00.000,2.6,3121,5,3,3,618,260,1890,Yarra,3200000
Richmond,2,u,S,Jellis,2017-03-04 00:00:00.000,2.6,3121,2,1,1,0,62,1970,Yarra,479000
Richmond,2,u,PI,hockingstuart,2017-03-04 00:00:00.000,2.6,3121,2,1,1,1725,69,2005,Yarra,655000
Richmond,2,u,S,Biggin,2017-03-04 00:00:00.000,2.6,3121,2,1,1,2571,66,2013,Yarra,561000
Richmond,2,u,S,Biggin,2017-03-04 00:00:00.000,2.6,3121,2,2,1,2740,76,2003,Yarra,635000
Richmond,3,h,PI,Jellis,2016-06-04 00:00:00.000,2.6,3121,3,1,1,199,105,1900,Yarra,1010000
Richmond,2,h,S,Jellis,2016-06-04 00:00:00.000,2.6,3121,2,1,1,169,92,1900,Yarra,1025000
Richmond,2,u,SP,Jellis,2016-08-06 00:00:00.000,2.6,3121,2,1,2,0,68,2000,Yarra,550000
Richmond,4,h,S,hockingstuart,2016-08-06 00:00:00.000,2.6,3121,4,2,2,58,158,2007,Yarra,1375000
Richmond,2,h,S,Biggin,2016-05-07 00:00:00.000,2.6,3121,2,2,1,220,131,1920,Yarra,1506000
Richmond,3,h,PI,Peter,2016-05-07 00:00:00.000,2.6,3121,3,1,2,332,116,1940,Yarra,1350000
Richmond,1,u,PI,McGrath,2016-05-07 00:00:00.000,2.6,3121,1,1,1,7455,53,2005,Yarra,405000
Richmond,1,u,S,Biggin,2016-11-07 00:00:00.000,2.6,3121,1,1,1,0,43,2012,Yarra,327000
Richmond,3,h,SP,Marshall,2016-11-07 00:00:00.000,2.6,3121,3,1,0,238,94,1900,Yarra,1474000
Richmond,3,h,S,Marshall,2016-11-07 00:00:00.000,2.6,3121,3,1,0,250,115,1900,Yarra,1555000
Richmond,1,u,VB,Jellis,2016-11-07 00:00:00.000,2.6,3121,1,1,1,0,52,2013,Yarra,500000
Richmond,1,u,PI,Ray,2016-10-08 00:00:00.000,2.6,3121,1,1,1,8223,45,2012,Yarra,345000
Richmond,3,h,PI,Jellis,2016-10-08 00:00:00.000,2.6,3121,3,1,2,204,128,1900,Yarra,1275000
Richmond,3,h,VB,Jellis,2016-10-08 00:00:00.000,2.6,3121,3,1,0,176,92,1900,Yarra,1150000
Richmond,4,h,VB,Jellis,2016-10-08 00:00:00.000,2.6,3121,4,1,0,254,124,1890,Yarra,950000
Richmond,2,h,PI,Dingle,2016-10-08 00:00:00.000,2.6,3121,2,1,1,0,60,2004,Yarra,270000
Richmond,1,u,SP,Biggin,2016-09-10 00:00:00.000,2.6,3121,1,1,1,3516,56,2011,Yarra,439000
Richmond,2,u,S,Jellis,2016-09-10 00:00:00.000,2.6,3121,2,1,2,0,68,1997,Yarra,695000
Richmond,2,u,S,Marshall,2016-09-10 00:00:00.000,2.6,3121,2,1,1,0,61,1970,Yarra,512000
Richmond,2,t,S,Jellis,2016-09-10 00:00:00.000,2.6,3121,2,1,1,92,115,1970,Yarra,855000
Richmond,2,u,S,Jellis,2016-09-10 00:00:00.000,2.6,3121,3,2,2,0,95,2013,Yarra,1040000
Richmond,1,u,S,Jellis,2016-09-10 00:00:00.000,2.6,3121,1,1,1,0,1,1970,Yarra,342000
Richmond,1,u,S,hockingstuart,2016-09-10 00:00:00.000,2.6,3121,1,1,1,0,50,2004,Yarra,681000
Richmond,2,h,PI,hockingstuart,2016-12-10 00:00:00.000,2.6,3121,2,1,0,95,63,1900,Yarra,900000
Richmond,3,h,S,Biggin,2016-12-10 00:00:00.000,2.6,3121,3,2,1,120,126,2010,Yarra,1250000
Richmond,2,h,S,Biggin,2016-12-10 00:00:00.000,2.6,3121,2,1,1,117,75,1900,Yarra,990000
Richmond,2,h,S,Biggin,2016-12-10 00:00:00.000,2.6,3121,2,1,0,158,110,1900,Yarra,1189000
Richmond,2,h,S,Biggin,2016-12-10 00:00:00.000,2.6,3121,2,1,1,166,88,1900,Yarra,1220000
Richmond,3,h,S,Abercromby's,2016-12-10 00:00:00.000,2.6,3121,3,1,0,162,81,1915,Yarra,1100000
Richmond,2,u,PI,Biggin,2017-02-11 00:00:00.000,2.6,3121,2,1,1,0,66,2000,Yarra,450000
Richmond,3,h,S,Marshall,2016-11-12 00:00:00.000,2.6,3121,3,1,0,245,140,1900,Yarra,1074000
Richmond,2,t,S,Jellis,2016-11-12 00:00:00.000,2.6,3121,2,2,2,153,125,2004,Yarra,1430000
Richmond,3,h,S,Biggin,2016-11-12 00:00:00.000,2.6,3121,3,2,2,233,170,1993,Yarra,1465000
Richmond,2,u,SP,Caine,2016-08-13 00:00:00.000,2.6,3121,2,1,1,0,51,1965,Yarra,391000
Richmond,2,t,S,Jellis,2016-05-14 00:00:00.000,2.6,3121,2,1,1,97,85,2004,Yarra,930000
Richmond,3,h,S,Biggin,2016-05-14 00:00:00.000,2.6,3121,3,1,1,199,110,1920,Yarra,1182000
Richmond,2,h,PI,hockingstuart,2016-05-14 00:00:00.000,2.6,3121,2,1,1,151,76,1900,Yarra,777500
