Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,distribution Latitide,distribution Longitude
Glen Huntly,22/89 Neerim Rd,2,t,710000,S,Buxton,2017-02-25 00:00:00.000,10.4,3163,2,1,1,0,78,1970,Glen Eira,-37.8866,145.0396,-0.299463925,0.150861102
Glen Huntly,1/205 Grange Rd,2,u,640000,S,Gary,2016-07-26 00:00:00.000,10.4,3163,2,1,1,1784,110,1970,Glen Eira,-37.8966,145.0453,-0.337925463,0.16693102
Oakleigh,8/105 Atherton Rd,2,h,305000,PI,Ray,2016-06-04 00:00:00.000,14,3166,2,1,1,0,80,1960,Monash,-37.8994,145.0955,-0.348694694,0.308459072
Oakleigh,11/79 Atherton Rd,2,u,400000,PI,Woodards,2016-05-07 00:00:00.000,14,3166,2,1,1,0,87,2004,Monash,-37.8991,145.0939,-0.347540848,0.303948218
Oakleigh,94 Burlington St,3,h,880000,PI,Barry,2016-11-07 00:00:00.000,14,3166,3,1,1,670,118,1925,Monash,-37.9033,145.1006,-0.363694694,0.32283742
Oakleigh,3 Estelle St,3,h,1045000,S,Ray,2017-02-11 00:00:00.000,14,3166,3,1,2,602,107,1950,Monash,-37.8923,145.1013,-0.321387002,0.324810919
Oakleigh,1/1478 Dandenong Rd,3,u,690000,S,Buxton,2016-10-15 00:00:00.000,14,3166,3,1,2,340,103,1930,Monash,-37.8968,145.0983,-0.338694694,0.316353067
Oakleigh,53 William St,3,h,1050000,SP,Buxton,2016-10-15 00:00:00.000,14,3166,3,2,2,544,146,1970,Monash,-37.9055,145.1024,-0.372156233,0.327912131
Oakleigh,1249 North Rd,3,h,865000,SP,Buxton,2016-09-17 00:00:00.000,14,3166,2,1,2,691,140,1950,Monash,-37.9109,145.0995,-0.392925463,0.319736208
Oakleigh,13 Hilbert Ct,3,h,1033000,S,Buxton,2017-03-18 00:00:00.000,14,3166,3,1,2,548,115,1975,Monash,-37.8951,145.101,-0.332156233,0.323965133
Oakleigh,1472 Dandenong Rd,2,h,750000,PI,Woodards,2016-05-22 00:00:00.000,14,3166,2,2,2,607,138,1950,Monash,-37.8964,145.0977,-0.337156233,0.314661497
Oakleigh,197 Huntingdale Rd,3,h,1025000,S,Ray,2017-02-25 00:00:00.000,14,3166,3,1,2,543,139,1940,Monash,-37.9023,145.105,-0.35984854,0.335242269
Oakleigh,1/157 Atherton Rd,3,u,633500,S,Woodards,2016-06-27 00:00:00.000,14,3166,3,2,2,279,95,1930,Monash,-37.9001,145.1009,-0.351387002,0.323683205
Oakleigh,62 Eastgate St,4,h,1180000,S,Buxton,2016-06-27 00:00:00.000,14,3166,4,1,2,604,183,1965,Monash,-37.9087,145.0886,-0.384463925,0.289006013
Oakleigh,36 Hatter St,3,h,1225000,S,Buxton,2016-11-27 00:00:00.000,14,3166,3,1,2,528,112,1930,Monash,-37.9066,145.088,-0.376387002,0.287314443
Oakleigh,5 Grant St,5,h,1600000,PI,Ray,2016-05-28 00:00:00.000,14,3166,5,3,2,695,305,2015,Monash,-37.8973,145.0979,-0.340617771,0.315225353
Ripponlea,26 Bell St,2,t,755000,S,Chisholm,2016-06-27 00:00:00.000,7.4,3185,2,2,1,66,111,2005,Port Phillip,-37.8813,144.9964,-0.279079309,0.029068037
Ripponlea,13/209 Hotham St,2,u,520000,S,hockingstuart,2016-05-28 00:00:00.000,7.4,3185,2,1,1,0,74,1971,Port Phillip,-37.8788,144.9974,-0.269463925,0.031887321
Cremorne,72 Cubitt St,2,h,1000000,S,hockingstuart,2016-06-04 00:00:00.000,2.5,3121,2,1,2,176,114,1920,Yarra,-37.8281,144.9923,-0.074463925,0.017508973
Cremorne,301/163 Cremorne St,1,u,425000,PI,hockingstuart,2016-08-06 00:00:00.000,2.5,3121,1,1,1,0,52,2007,Yarra,-37.8301,144.9904,-0.082156233,0.012152334
Cremorne,443 Punt Rd,3,h,1280000,S,Biggin,2016-11-07 00:00:00.000,2.5,3121,3,2,2,324,165,1880,Yarra,-37.8278,144.9885,-0.073310079,0.006795694
Cremorne,443 Punt Rd,3,h,1475000,PI,Biggin,2016-09-10 00:00:00.000,2.5,3121,3,2,2,324,165,1880,Yarra,-37.8278,144.9885,-0.073310079,0.006795694
Cremorne,18 Chapel St,2,h,1015000,S,Biggin,2016-07-16 00:00:00.000,2.5,3121,2,1,1,131,80,1890,Yarra,-37.8274,144.9967,-0.071771617,0.029913822
Cremorne,14 Dover St,2,h,930000,S,hockingstuart,2016-07-16 00:00:00.000,2.5,3121,2,1,1,125,68,1900,Yarra,-37.8258,144.992,-0.065617771,0.016663188
Cremorne,56 Wellington St,3,h,1900000,VB,Jellis,2016-06-18 00:00:00.000,2.5,3121,3,2,2,263,166,2016,Yarra,-37.8266,144.9894,-0.068694694,0.00933305
Cremorne,607/140 Swan St,2,u,662500,S,Jellis,2016-11-19 00:00:00.000,2.5,3121,2,1,1,0,75,2015,Yarra,-37.8255,144.9948,-0.064463925,0.024557183
Cremorne,175 Dover St,2,t,1010000,S,hockingstuart,2016-09-24 00:00:00.000,2.5,3121,2,1,1,151,151,1998,Yarra,-37.8311,144.9914,-0.086002386,0.014971618
Cremorne,66 Green St,3,h,1300000,S,Biggin,2016-11-27 00:00:00.000,2.5,3121,3,1,1,326,100,1890,Yarra,-37.8283,144.9946,-0.075233156,0.023993326
Cremorne,12 Melrose St,3,h,1300000,S,Biggin,2016-05-28 00:00:00.000,2.5,3121,2,2,2,138,108,2001,Yarra,-37.8288,144.9891,-0.077156233,0.008487265
South Kingsville,42 Watt St,4,h,930000,S,Sweeney,2016-06-04 00:00:00.000,9.1,3015,5,1,3,669,143,1950,Hobsons Bay,-37.8305,144.8736,-0.083694694,-0.317140026
South Kingsville,1/39 New St,2,t,650000,SP,Greg,2016-08-06 00:00:00.000,9.1,3015,2,2,1,151,102,2011,Hobsons Bay,-37.8289,144.8671,-0.077540848,-0.335465371
South Kingsville,69 Watt St,3,h,985000,S,Williams,2016-06-12 00:00:00.000,9.1,3015,3,1,5,669,124,1950,Hobsons Bay,-37.8321,144.8736,-0.08984854,-0.317140026
South Kingsville,58 Kernot St,4,t,915000,SP,Sweeney,2016-04-16 00:00:00.000,9.1,3015,4,3,1,662,265,2016,Hobsons Bay,-37.8307,144.8725,-0.084463925,-0.320241238
South Kingsville,1/11 New St,3,u,508000,S,Sweeney,2017-02-25 00:00:00.000,9.1,3015,3,1,2,144,92,1980,Hobsons Bay,-37.8268,144.8675,-0.069463925,-0.334337658
South Kingsville,2/3 New St,2,h,420000,SP,Jas,2016-07-26 00:00:00.000,9.1,3015,2,1,1,78,130,1980,Hobsons Bay,-37.8262,144.8677,-0.067156233,-0.333773801
South Kingsville,1/72 Paxton St,2,u,506000,S,Sweeney,2016-06-27 00:00:00.000,9.1,3015,2,1,1,126,83,1975,Hobsons Bay,-37.8315,144.8693,-0.087540848,-0.329262947
South Kingsville,2/108 Blackshaws Rd,2,u,380000,VB,Oak,2016-08-28 00:00:00.000,9.1,3015,2,1,1,78,62,1960,Hobsons Bay,-37.8337,144.8739,-0.096002386,-0.316294241
South Kingsville,56b Vernon St,2,t,611000,SP,Williams,2016-08-28 00:00:00.000,9.1,3015,2,1,1,228,100,2000,Hobsons Bay,-37.8317,144.8713,-0.088310079,-0.323624379
Strathmore Heights,4 Boeing Rd,4,h,1260000,S,Nelson,2016-09-10 00:00:00.000,12.5,3041,4,2,2,697,277,2012,Moonee Valley,-37.7141,144.8995,0.363997614,-0.244120573
Strathmore Heights,12 Boeing Rd,4,h,931999,S,Nelson,2016-11-12 00:00:00.000,12.5,3041,4,3,2,528,192,1966,Moonee Valley,-37.7137,144.8987,0.365536075,-0.246376
Travancore,61 Mooltan St,3,h,1257000,S,Jellis,2016-08-13 00:00:00.000,5.3,3032,3,2,1,337,153,1930,Moonee Valley,-37.7813,144.9371,0.105536075,-0.138115498
Travancore,110 Baroda St,4,h,1562000,SP,Nelson,2016-10-15 00:00:00.000,5.3,3032,4,2,1,621,192,1900,Moonee Valley,-37.7778,144.9346,0.118997614,-0.145163708
Travancore,53 Mangalore St,4,h,1740000,VB,Nelson,2016-05-22 00:00:00.000,5.3,3032,3,3,2,650,242,1925,Moonee Valley,-37.7796,144.935,0.112074537,-0.144035994
Travancore,145/38 Mt Alexander Rd,2,u,315000,SP,Ray,2016-05-28 00:00:00.000,5.3,3032,2,1,1,0,51,2012,Moonee Valley,-37.7847,144.9383,0.092459152,-0.134732357
Caulfield East,75 Grange Rd,5,h,1335000,S,Gary,2016-07-16 00:00:00.000,9.3,3145,5,2,1,521,208,1915,Glen Eira,-37.8868,145.0462,-0.300233156,0.169468376
Seaholme,13 Sussex St,5,h,1415000,S,Greg,2016-09-17 00:00:00.000,12.7,3018,5,3,6,705,313,2005,Hobsons Bay,-37.864,144.8437,-0.212540848,-0.401436615
Keilor Park,31 Swan St,3,h,720000,S,Nelson,2016-10-08 00:00:00.000,14.5,3042,3,1,1,696,132,1975,Brimbank,-37.725,144.8586,0.322074537,-0.359429284
Keilor Park,5/8 Swan St,2,t,380000,S,Nelson,2016-09-10 00:00:00.000,14.5,3042,2,1,1,161,100,2010,Brimbank,-37.7251,144.8621,0.321689921,-0.349561791
Keilor Park,2/90 Victory St,3,u,501000,S,Barry,2016-11-12 00:00:00.000,14.5,3042,3,1,1,255,132,1991,Brimbank,-37.7243,144.8533,0.324766844,-0.374371489
Keilor Park,47 Victory St,3,h,722000,SP,Brad,2016-06-18 00:00:00.000,14.5,3042,3,1,1,695,141,1970,Brimbank,-37.7259,144.8579,0.318612998,-0.361402783
Keilor Park,44 Erebus St,4,t,746000,S,Barry,2016-05-22 00:00:00.000,14.5,3042,4,3,1,308,174,1970,Brimbank,-37.7231,144.8602,0.329382229,-0.35491843
Keilor Park,2/125 Fosters Rd,3,u,455000,S,Nelson,2016-06-27 00:00:00.000,14.5,3042,3,1,1,166,136,1999,Brimbank,-37.7169,144.8582,0.353228383,-0.360556998
Keilor Park,3/550 Fullarton Rd,4,t,600000,S,Barry,2016-11-27 00:00:00.000,14.5,3042,4,2,1,231,146,2013,Brimbank,-37.7263,144.8584,0.317074537,-0.359993141
Keilor Park,18 William St,3,h,575000,S,Nelson,2016-11-27 00:00:00.000,14.5,3042,3,1,1,338,107,1960,Brimbank,-37.7212,144.8545,0.336689921,-0.370988348
Keilor Park,35 Spence St,3,h,566000,S,Nelson,2016-05-28 00:00:00.000,14.5,3042,3,2,2,554,129,1980,Brimbank,-37.7212,144.8598,0.336689921,-0.356046144
Gardenvale,66A Gardenvale Rd,3,h,1250000,PI,Nick,2017-02-11 00:00:00.000,9.8,3185,3,2,2,236,193,2004,Glen Eira,-37.8982,145.0121,-0.344079309,0.073330795
Gardenvale,2/32 Gardenia Rd,2,u,393000,SP,Biggin,2016-05-14 00:00:00.000,9.8,3185,2,1,1,0,65,1970,Glen Eira,-37.8971,145.0093,-0.33984854,0.0654368
Gardenvale,1/18 Magnolia Rd,2,u,595000,S,Biggin,2016-11-19 00:00:00.000,9.8,3185,2,1,1,0,75,1960,Glen Eira,-37.8994,145.0101,-0.348694694,0.067692227
Gardenvale,25 Magnolia Rd,4,h,2200000,S,hockingstuart,2016-08-28 00:00:00.000,9.8,3185,4,3,3,474,230,2010,Glen Eira,-37.8988,145.0098,-0.346387002,0.066846442
Princes Hill,77 McIlwraith St,4,h,1908000,S,Nelson,2016-05-28 00:00:00.000,3.7,3054,4,2,1,256,156,1890,Yarra,-37.7833,144.9681,0.097843767,-0.050717697
Richmond,6/25 River St,2,u,795250,S,hockingstuart,2016-09-03 00:00:00.000,2.6,3121,2,1,2,0,85,1997,Yarra,-37.8164,145.0136,-0.029463925,0.07755972
Richmond,29/9 Tennyson St,2,u,582000,S,Biggin,2016-09-03 00:00:00.000,2.6,3121,2,1,1,0,75,2001,Yarra,-37.824,144.9918,-0.058694694,0.016099331
Richmond,3/11 Brougham St,1,u,370000,S,Biggin,2016-12-03 00:00:00.000,2.6,3121,1,1,1,502,38,1950,Yarra,-37.8214,144.9997,-0.048694694,0.038371674
Richmond,412/10 Burnley St,1,u,421000,SP,Biggin,2017-03-04 00:00:00.000,2.6,3121,1,1,1,8223,57,2012,Yarra,-37.8127,145.0094,-0.015233156,0.065718728
Richmond,78 Davison St,5,h,3200000,SP,Jellis,2017-03-04 00:00:00.000,2.6,3121,5,3,3,618,260,1890,Yarra,-37.8157,145.0073,-0.026771617,0.059798232
Richmond,28/81 Edinburgh St,2,u,479000,S,Jellis,2017-03-04 00:00:00.000,2.6,3121,2,1,1,0,62,1970,Yarra,-37.8258,145.0057,-0.065617771,0.055287378
Richmond,318/185 Lennox St,2,u,655000,PI,hockingstuart,2017-03-04 00:00:00.000,2.6,3121,2,1,1,1725,69,2005,Yarra,-37.8174,144.9949,-0.033310079,0.024839111
Richmond,414/6 Lord St,2,u,561000,S,Biggin,2017-03-04 00:00:00.000,2.6,3121,2,1,1,2571,66,2013,Yarra,-37.8198,145.005,-0.042540848,0.053313879
Richmond,101/18 Tanner St,2,u,635000,S,Biggin,2017-03-04 00:00:00.000,2.6,3121,2,2,1,2740,76,2003,Yarra,-37.8231,144.9906,-0.055233156,0.012716191
Richmond,247 Church St,3,h,1010000,PI,Jellis,2016-06-04 00:00:00.000,2.6,3121,3,1,1,199,105,1900,Yarra,-37.8193,144.9993,-0.040617771,0.037243961
Richmond,32 Duke St,2,h,1025000,S,Jellis,2016-06-04 00:00:00.000,2.6,3121,2,1,1,169,92,1900,Yarra,-37.8235,145.0035,-0.056771617,0.049084953
Richmond,36/86 Burnley St,2,u,550000,SP,Jellis,2016-08-06 00:00:00.000,2.6,3121,2,1,2,0,68,2000,Yarra,-37.815,145.0089,-0.024079309,0.064309086
Richmond,33a River St,4,h,1375000,S,hockingstuart,2016-08-06 00:00:00.000,2.6,3121,4,2,2,58,158,2007,Yarra,-37.817,145.0135,-0.031771617,0.077277792
Richmond,52 Brighton St,2,h,1506000,S,Biggin,2016-05-07 00:00:00.000,2.6,3121,2,2,1,220,131,1920,Yarra,-37.8284,144.9989,-0.075617771,0.036116247
Richmond,31 Johnson St,3,h,1350000,PI,Peter,2016-05-07 00:00:00.000,2.6,3121,3,1,2,332,116,1940,Yarra,-37.8131,145.005,-0.016771617,0.053313879
Richmond,110/61 Stawell St,1,u,405000,PI,McGrath,2016-05-07 00:00:00.000,2.6,3121,1,1,1,7455,53,2005,Yarra,-37.822,145.0104,-0.051002386,0.068538012
Richmond,305/28 Burnley St,1,u,327000,S,Biggin,2016-11-07 00:00:00.000,2.6,3121,1,1,1,0,43,2012,Yarra,-37.8127,145.0094,-0.015233156,0.065718728
Richmond,30 Cameron St,3,h,1474000,SP,Marshall,2016-11-07 00:00:00.000,2.6,3121,3,1,0,238,94,1900,Yarra,-37.8167,144.9977,-0.030617771,0.032733106
Richmond,32 Cameron St,3,h,1555000,S,Marshall,2016-11-07 00:00:00.000,2.6,3121,3,1,0,250,115,1900,Yarra,-37.8167,144.9978,-0.030617771,0.033015035
Richmond,315/6 Lord St,1,u,500000,VB,Jellis,2016-11-07 00:00:00.000,2.6,3121,1,1,1,0,52,2013,Yarra,-37.8198,145.005,-0.042540848,0.053313879
Richmond,406/20 Burnley St,1,u,345000,PI,Ray,2016-10-08 00:00:00.000,2.6,3121,1,1,1,8223,45,2012,Yarra,-37.8127,145.0094,-0.015233156,0.065718728
Richmond,255 Coppin St,3,h,1275000,PI,Jellis,2016-10-08 00:00:00.000,2.6,3121,3,1,2,204,128,1900,Yarra,-37.8285,145.0022,-0.076002386,0.045419884
Richmond,13 McKay St,3,h,1150000,VB,Jellis,2016-10-08 00:00:00.000,2.6,3121,3,1,0,176,92,1900,Yarra,-37.8116,145.0042,-0.011002386,0.051058452
Richmond,249 Punt Rd,4,h,950000,VB,Jellis,2016-10-08 00:00:00.000,2.6,3121,4,1,0,254,124,1890,Yarra,-37.8201,144.9898,-0.043694694,0.010460764
Richmond,303/18 Tanner St,2,h,270000,PI,Dingle,2016-10-08 00:00:00.000,2.6,3121,2,1,1,0,60,2004,Yarra,-37.8231,144.9906,-0.055233156,0.012716191
Richmond,229/253 Bridge Rd,1,u,439000,SP,Biggin,2016-09-10 00:00:00.000,2.6,3121,1,1,1,3516,56,2011,Yarra,-37.8183,144.9979,-0.036771617,0.033296963
Richmond,12/200 Brighton St,2,u,695000,S,Jellis,2016-09-10 00:00:00.000,2.6,3121,2,1,2,0,68,1997,Yarra,-37.8333,144.998,-0.094463925,0.033578892
Richmond,6/33 Goodwood St,2,u,512000,S,Marshall,2016-09-10 00:00:00.000,2.6,3121,2,1,1,0,61,1970,Yarra,-37.8198,144.996,-0.042540848,0.027940324
Richmond,2/175 Kent St,2,t,855000,S,Jellis,2016-09-10 00:00:00.000,2.6,3121,2,1,1,92,115,1970,Yarra,-37.815,145.008,-0.024079309,0.061771731
Richmond,503/6 Lord St,2,u,1040000,S,Jellis,2016-09-10 00:00:00.000,2.6,3121,3,2,2,0,95,2013,Yarra,-37.8198,145.005,-0.042540848,0.053313879
Richmond,5/285 Punt Rd,1,u,342000,S,Jellis,2016-09-10 00:00:00.000,2.6,3121,1,1,1,0,1,1970,Yarra,-37.8214,144.9896,-0.048694694,0.009896907
Richmond,508/18 Tanner St,1,u,681000,S,hockingstuart,2016-09-10 00:00:00.000,2.6,3121,1,1,1,0,50,2004,Yarra,-37.8231,144.9906,-0.055233156,0.012716191
Richmond,6 Berry St,2,h,900000,PI,hockingstuart,2016-12-10 00:00:00.000,2.6,3121,2,1,0,95,63,1900,Yarra,-37.8193,144.9976,-0.040617771,0.032451178
Richmond,50B Duke St,3,h,1250000,S,Biggin,2016-12-10 00:00:00.000,2.6,3121,3,2,1,120,126,2010,Yarra,-37.8243,145.0034,-0.05984854,0.048803025
Richmond,22 Garfield St,2,h,990000,S,Biggin,2016-12-10 00:00:00.000,2.6,3121,2,1,1,117,75,1900,Yarra,-37.812,144.9939,-0.012540848,0.022019828
Richmond,8 George St,2,h,1189000,S,Biggin,2016-12-10 00:00:00.000,2.6,3121,2,1,0,158,110,1900,Yarra,-37.8232,145.0002,-0.055617771,0.039781316
Richmond,308 Lennox St,2,h,1220000,S,Biggin,2016-12-10 00:00:00.000,2.6,3121,2,1,1,166,88,1900,Yarra,-37.8245,144.9933,-0.060617771,0.020328257
Richmond,149 Mary St,3,h,1100000,S,Abercromby's,2016-12-10 00:00:00.000,2.6,3121,3,1,0,162,81,1915,Yarra,-37.8241,145.0015,-0.059079309,0.043446385
Richmond,28/8 Hull St,2,u,450000,PI,Biggin,2017-02-11 00:00:00.000,2.6,3121,2,1,1,0,66,2000,Yarra,-37.8173,144.9965,-0.032925463,0.029349966
Richmond,25 Egan St,3,h,1074000,S,Marshall,2016-11-12 00:00:00.000,2.6,3121,3,1,0,245,140,1900,Yarra,-37.8138,144.9921,-0.019463925,0.016945117
Richmond,35A Hunter St,2,t,1430000,S,Jellis,2016-11-12 00:00:00.000,2.6,3121,2,2,2,153,125,2004,Yarra,-37.8209,145.0055,-0.046771617,0.054723521
Richmond,41 Shelley St,3,h,1465000,S,Biggin,2016-11-12 00:00:00.000,2.6,3121,3,2,2,233,170,1993,Yarra,-37.8122,144.9937,-0.013310079,0.021455971
Richmond,7/42 Baker St,2,u,391000,SP,Caine,2016-08-13 00:00:00.000,2.6,3121,2,1,1,0,51,1965,Yarra,-37.812,145.0029,-0.012540848,0.047393383
Richmond,38a Buckingham St,2,t,930000,S,Jellis,2016-05-14 00:00:00.000,2.6,3121,2,1,1,97,85,2004,Yarra,-37.814,145.002,-0.020233156,0.044856027
Richmond,77 Buckingham St,3,h,1182000,S,Biggin,2016-05-14 00:00:00.000,2.6,3121,3,1,1,199,110,1920,Yarra,-37.8139,145.0039,-0.01984854,0.050212667
Richmond,143 Burnley St,2,h,777500,PI,hockingstuart,2016-05-14 00:00:00.000,2.6,3121,2,1,1,151,76,1900,Yarra,-37.8171,145.009,-0.032156233,0.064591014
Richmond,27 Glass St,3,h,1115000,S,Whiting,2016-05-14 00:00:00.000,2.6,3121,3,2,2,129,120,1980,Yarra,-37.824,145.0052,-0.058694694,0.053877736
Richmond,704/8 Howard St,3,u,760000,SP,Nelson,2016-05-14 00:00:00.000,2.6,3121,3,2,1,0,120,2005,Yarra,-37.8331,144.9975,-0.093694694,0.03216925
Richmond,10/8 Hull St,2,u,640000,SP,Jellis,2016-05-14 00:00:00.000,2.6,3121,2,1,2,0,69,2000,Yarra,-37.8173,144.9965,-0.032925463,0.029349966
Richmond,8 Malleson St,3,h,1420000,S,Jellis,2016-05-14 00:00:00.000,2.6,3121,3,1,0,198,119,1890,Yarra,-37.8225,145.0007,-0.052925463,0.041190958
Richmond,603/120 Palmer St,1,u,390000,S,LITTLE,2016-05-14 00:00:00.000,2.6,3121,1,1,1,0,40,2011,Yarra,-37.8195,145.0103,-0.041387002,0.068256084
Richmond,106/28 Burnley St,1,u,380000,PI,Collins,2016-10-15 00:00:00.000,2.6,3121,1,1,1,0,44,2012,Yarra,-37.8127,145.0094,-0.015233156,0.065718728
Richmond,6/366 Church St,2,u,680000,S,Jellis,2016-10-15 00:00:00.000,2.6,3121,2,1,1,0,52,2012,Yarra,-37.823,144.9982,-0.05484854,0.034142748
Richmond,4a Gardner St,2,t,1081000,S,hockingstuart,2016-10-15 00:00:00.000,2.6,3121,2,1,1,126,115,1995,Yarra,-37.814,145.006,-0.020233156,0.056133163
Richmond,42 Hunter St,2,h,860000,S,Biggin,2016-10-15 00:00:00.000,2.6,3121,2,2,0,74,95,2000,Yarra,-37.8207,145.0053,-0.046002386,0.054159664
Richmond,35 Shelley St,2,h,905000,S,Biggin,2016-10-15 00:00:00.000,2.6,3121,2,1,0,139,54,1920,Yarra,-37.8118,144.9937,-0.011771617,0.021455971
Richmond,401/18 Tanner St,2,u,691000,S,Biggin,2016-10-15 00:00:00.000,2.6,3121,2,2,1,0,85,2008,Yarra,-37.8231,144.9906,-0.055233156,0.012716191
Richmond,29 Bennett St,3,h,1088000,S,Jellis,2016-04-16 00:00:00.000,2.6,3121,3,3,2,168,120,1915,Yarra,-37.8126,145.0064,-0.01484854,0.057260876
Richmond,2/310 Burnley St,3,t,911000,S,Biggin,2016-04-16 00:00:00.000,2.6,3121,3,2,1,0,110,2000,Yarra,-37.8238,145.0072,-0.057925463,0.059516303
Richmond,30 Highett St,4,h,3001000,S,Biggin,2016-04-16 00:00:00.000,2.6,3121,2,3,1,544,241,1920,Yarra,-37.8152,144.9922,-0.02484854,0.017227045
Richmond,9/63 Stawell St,2,u,638000,S,Biggin,2016-04-16 00:00:00.000,2.6,3121,2,2,1,0,77,2008,Yarra,-37.822,145.0104,-0.051002386,0.068538012
Richmond,18 Buckingham St,3,h,900000,S,Biggin,2016-09-17 00:00:00.000,2.6,3121,3,3,1,58,60,2009,Yarra,-37.8139,145.0012,-0.01984854,0.0426006
Richmond,36 Elm Gr,3,h,1695000,S,Marshall,2016-09-17 00:00:00.000,2.6,3121,3,1,3,210,118,1900,Yarra,-37.8247,145.0001,-0.061387002,0.039499388
Richmond,6 Kennedy St,3,h,1365000,S,Nelson,2016-09-17 00:00:00.000,2.6,3121,3,1,1,301,110,1935,Yarra,-37.8134,145.0055,-0.017925463,0.054723521
Richmond,58 Rooney St,2,h,1045000,S,Biggin,2016-09-17 00:00:00.000,2.6,3121,2,1,2,200,90,1900,Yarra,-37.8294,145.0029,-0.079463925,0.047393383
Richmond,8 Survey St,4,h,1591000,S,Collins,2016-09-17 00:00:00.000,2.6,3121,4,2,1,263,145,1900,Yarra,-37.8261,145.0127,-0.066771617,0.075022365
Richmond,6 Brady St,3,h,1275000,S,Biggin,2017-03-18 00:00:00.000,2.6,3121,3,2,1,132,95,1900,Yarra,-37.822,145.0041,-0.051002386,0.050776523
Richmond,9 Type St,4,h,1510000,PI,Biggin,2017-03-18 00:00:00.000,2.6,3121,4,2,0,0,171,1900,Yarra,-37.8206,145.0099,-0.045617771,0.06712837
Richmond,40 York St,3,h,1550000,VB,Jellis,2017-03-18 00:00:00.000,2.6,3121,3,2,1,131,76,1900,Yarra,-37.8132,144.9929,-0.017156233,0.019200544
Richmond,134 Coppin St,3,h,1456000,S,Jellis,2016-06-18 00:00:00.000,2.6,3121,3,2,1,157,141,1900,Yarra,-37.8225,145.0029,-0.052925463,0.047393383
Richmond,5 Koorang La,3,h,1100000,PI,Biggin,2016-06-18 00:00:00.000,2.6,3121,3,2,1,66,118,2013,Yarra,-37.8181,145.007,-0.036002386,0.058952447
Richmond,45 Westbank Tce,2,h,1045000,S,Jellis,2016-06-18 00:00:00.000,2.6,3121,2,1,1,138,81,1890,Yarra,-37.8218,145.0132,-0.050233156,0.076432007
Richmond,7 Bowen St,3,h,2000000,S,Biggin,2016-11-19 00:00:00.000,2.6,3121,3,2,1,217,180,1910,Yarra,-37.8158,144.9931,-0.027156233,0.0197644
Richmond,10/200 Brighton St,2,u,646000,S,Woodards,2016-11-19 00:00:00.000,2.6,3121,2,1,1,0,70,1993,Yarra,-37.8333,144.998,-0.094463925,0.033578892
Richmond,207/12 Coppin St,2,u,660000,PI,Jellis,2016-11-19 00:00:00.000,2.6,3121,2,2,1,0,76,2013,Yarra,-37.8166,145.0036,-0.030233156,0.049366881
Richmond,51 Hunter St,2,h,1145000,S,hockingstuart,2016-11-19 00:00:00.000,2.6,3121,2,1,1,197,80,1960,Yarra,-37.8215,145.0054,-0.049079309,0.054441592
Richmond,249 Punt Rd,4,h,905000,S,Biggin,2016-05-22 00:00:00.000,2.6,3121,4,1,0,254,124,1890,Yarra,-37.8201,144.9898,-0.043694694,0.010460764
Richmond,31/15 River Bvd,2,u,750000,S,Biggin,2016-05-22 00:00:00.000,2.6,3121,2,2,1,0,104,2000,Yarra,-37.8128,145.0133,-0.015617771,0.076713935
Richmond,140/73 River St,2,u,604000,SP,Biggin,2016-05-22 00:00:00.000,2.6,3121,2,2,2,0,75,2009,Yarra,-37.8189,145.0131,-0.039079309,0.076150078
Richmond,176 Buckingham St,4,h,1645000,S,Biggin,2016-08-22 00:00:00.000,2.6,3121,4,2,1,249,214,1970,Yarra,-37.8147,145.0084,-0.022925463,0.062899444
Richmond,7/182 Coppin St,1,u,306000,S,Jellis,2016-08-22 00:00:00.000,2.6,3121,1,1,1,0,40,1965,Yarra,-37.8242,145.0026,-0.059463925,0.046547597
Richmond,19 Dickens St,3,h,1270000,S,Jellis,2016-08-22 00:00:00.000,2.6,3121,2,1,1,181,102,1900,Yarra,-37.8203,145.0092,-0.044463925,0.065154871
Richmond,29 Westbank Tce,3,h,1850000,S,hockingstuart,2016-08-22 00:00:00.000,2.6,3121,2,2,1,203,112,1900,Yarra,-37.8214,145.0132,-0.048694694,0.076432007
Richmond,57 Neptune St,3,h,1650000,S,hockingstuart,2016-04-23 00:00:00.000,2.6,3121,3,2,1,312,141,1920,Yarra,-37.8217,145.007,-0.04984854,0.058952447
Richmond,41 Cameron St,3,h,1320000,S,RT,2016-09-24 00:00:00.000,2.6,3121,3,2,2,171,118,1890,Yarra,-37.8166,144.9987,-0.030233156,0.03555239
Richmond,320 Church St,3,h,1651000,S,Jellis,2016-09-24 00:00:00.000,2.6,3121,3,2,1,192,111,1900,Yarra,-37.8212,144.9985,-0.047925463,0.034988533
Richmond,46 Park Gr,4,h,1800000,PI,Biggin,2016-09-24 00:00:00.000,2.6,3121,4,2,0,288,193,1900,Yarra,-37.8268,145.0129,-0.069463925,0.075586222
Richmond,3/77 River St,3,u,791500,S,Biggin,2016-09-24 00:00:00.000,2.6,3121,3,2,2,0,104,2005,Yarra,-37.8189,145.0131,-0.039079309,0.076150078
